role_id,role_title,skill_id,skill_name,skill_meta_cat,frequency,importance,proficiency_level,skill_category
JR_BE_DEV,Junior Backend Developer,SK720,oracle database,database,0.003575,0.005519,optional,optional
JR_BE_DEV,Junior Backend Developer,SK721,sql server,database,0.099196,0.037297,optional,optional
JR_BE_DEV,Junior Backend Developer,SK722,mariadb,database,0.005064,0.007819,optional,optional
JR_BE_DEV,Junior Backend Developer,SK723,cockroachdb,database,0.000596,0.002718,optional,optional
JR_BE_DEV,Junior Backend Developer,SK724,vitess,database,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK725,mongodb advanced,database,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK726,cassandra database,database,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK727,redis,database,0.041406,0.053173,optional,optional
JR_BE_DEV,Junior Backend Developer,SK728,elasticsearch,database,0.03098,0.032814,optional,optional
JR_BE_DEV,Junior Backend Developer,SK729,neo4j,database,0.003873,0.007169,optional,optional
JR_BE_DEV,Junior Backend Developer,SK730,dgraph,database,0.000894,0.004078,optional,optional
JR_BE_DEV,Junior Backend Developer,SK731,arangodb,database,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK732,couchdb,database,0.002085,0.00386,optional,optional
JR_BE_DEV,Junior Backend Developer,SK733,couchbase,database,0.00417,0.009288,optional,optional
JR_BE_DEV,Junior Backend Developer,SK734,influxdb,database,0.000298,0.000663,optional,optional
JR_BE_DEV,Junior Backend Developer,SK735,timescaledb,database,0.000894,0.00199,optional,optional
JR_BE_DEV,Junior Backend Developer,SK736,questdb,database,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK737,pinecone,database,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK738,weaviate,database,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK739,milvus,database,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK740,chroma,database,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK741,qdrant,database,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK742,pgvector,database,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK743,fauna,database,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK744,supabase,database,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK745,planetscale,database,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK746,neon,database,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK747,database design,database,0.017575,0.012007,optional,optional
JR_BE_DEV,Junior Backend Developer,SK748,database replication,database,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK749,database sharding,database,0.002681,0.00727,optional,optional
JR_BE_DEV,Junior Backend Developer,SK750,database migration,database,0.01132,0.005916,optional,optional
JR_BE_DEV,Junior Backend Developer,SK751,sql optimization,database,0.001489,0.002757,optional,optional
JR_BE_DEV,Junior Backend Developer,SK752,stored procedures,database,0.04647,0.049221,optional,optional
JR_BE_DEV,Junior Backend Developer,SK753,database backup recovery,database,0.004468,0.003846,optional,optional
JR_BE_DEV,Junior Backend Developer,SK754,memcached,database,0.001489,0.003317,optional,optional
JR_BE_DEV,Junior Backend Developer,SK755,graph databases,database,0.000298,0.000551,optional,optional
JR_BE_DEV,Junior Backend Developer,SK756,data modeling,database,0.004468,0.004733,optional,optional
JR_BE_DEV,Junior Backend Developer,SK757,database indexing,database,0.003575,0.006617,optional,optional
JR_BE_DEV,Junior Backend Developer,SK758,owasp,security,0.002979,0.004599,optional,optional
JR_BE_DEV,Junior Backend Developer,SK759,burp suite,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK760,metasploit,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK761,wireshark,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK762,nmap,security,0.000298,0.001011,optional,optional
JR_BE_DEV,Junior Backend Developer,SK763,penetration testing,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK764,vulnerability assessment,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK765,siem,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK766,zero trust architecture,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK767,identity access management,security,0.002979,0.003155,optional,optional
JR_BE_DEV,Junior Backend Developer,SK768,privileged access management,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK769,security operations,security,0.000596,0.000765,optional,optional
JR_BE_DEV,Junior Backend Developer,SK770,threat modeling,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK771,incident response,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK772,devsecops,security,0.002383,0.004411,optional,optional
JR_BE_DEV,Junior Backend Developer,SK773,application security,security,0.00566,0.007268,optional,optional
JR_BE_DEV,Junior Backend Developer,SK774,network security,security,0.001787,0.002759,optional,optional
JR_BE_DEV,Junior Backend Developer,SK775,cloud security,security,0.000596,0.000631,optional,optional
JR_BE_DEV,Junior Backend Developer,SK776,endpoint security,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK777,cryptography,security,0.025916,0.013544,optional,optional
JR_BE_DEV,Junior Backend Developer,SK778,malware analysis,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK779,forensics,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK780,security automation,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK781,api security,security,0.012809,0.016449,optional,optional
JR_BE_DEV,Junior Backend Developer,SK782,web application firewall,security,0.000298,0.00046,optional,optional
JR_BE_DEV,Junior Backend Developer,SK783,data loss prevention,security,0.010426,0.007123,optional,optional
JR_BE_DEV,Junior Backend Developer,SK784,security audit,security,0.000298,0.000663,optional,optional
JR_BE_DEV,Junior Backend Developer,SK785,soc2 compliance,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK786,gdpr compliance,security,0.001192,0.00153,optional,optional
JR_BE_DEV,Junior Backend Developer,SK787,hipaa compliance,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK788,pci dss compliance,security,0.00566,0.008738,optional,optional
JR_BE_DEV,Junior Backend Developer,SK789,iso 27001,security,0.001489,0.0023,optional,optional
JR_BE_DEV,Junior Backend Developer,SK790,nist framework,security,0.001192,0.002654,optional,optional
JR_BE_DEV,Junior Backend Developer,SK791,fedramp,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK792,sox compliance,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK793,container security scanning,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK794,secret scanning,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK795,sast,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK796,dast,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK797,sbom,security,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK798,react native,mobile,0.00566,0.005995,optional,optional
JR_BE_DEV,Junior Backend Developer,SK799,flutter,mobile,0.00417,0.004417,optional,optional
JR_BE_DEV,Junior Backend Developer,SK800,swiftui,mobile,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK801,jetpack compose,mobile,0.003873,0.004973,optional,optional
JR_BE_DEV,Junior Backend Developer,SK802,kotlin multiplatform,mobile,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK803,ionic,mobile,0.001787,0.003981,optional,optional
JR_BE_DEV,Junior Backend Developer,SK804,capacitor,mobile,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK805,expo,mobile,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK806,maui,mobile,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK807,app clips,mobile,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK808,widgets ios,mobile,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK809,arkit,mobile,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK810,arcore,mobile,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK811,core data,mobile,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK812,room database,mobile,0.007745,0.005291,optional,optional
JR_BE_DEV,Junior Backend Developer,SK813,realm,mobile,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK814,firebase mobile,mobile,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK815,push notifications,mobile,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK816,mobile ui testing,mobile,0.000894,0.000769,optional,optional
JR_BE_DEV,Junior Backend Developer,SK817,mobile ci cd,mobile,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK818,app store optimization,mobile,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK819,mobile analytics,mobile,0.001192,0.002654,optional,optional
JR_BE_DEV,Junior Backend Developer,SK820,mobile performance,mobile,0.001192,0.003231,optional,optional
JR_BE_DEV,Junior Backend Developer,SK821,cross platform development,mobile,0.003575,0.003786,optional,optional
JR_BE_DEV,Junior Backend Developer,SK822,responsive design,mobile,0.02115,0.01445,optional,optional
JR_BE_DEV,Junior Backend Developer,SK823,pwa,mobile,0.002085,0.004644,optional,optional
JR_BE_DEV,Junior Backend Developer,SK824,mobile security,mobile,0.000596,0.001616,optional,optional
JR_BE_DEV,Junior Backend Developer,SK825,wear os,mobile,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK826,tvos development,mobile,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK827,mobile deep linking,mobile,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK828,ethereum,blockchain,0.004766,0.005048,optional,optional
JR_BE_DEV,Junior Backend Developer,SK829,smart contracts,blockchain,0.000894,0.001654,optional,optional
JR_BE_DEV,Junior Backend Developer,SK830,web3.js,blockchain,0.001787,0.004847,optional,optional
JR_BE_DEV,Junior Backend Developer,SK831,ethers.js,blockchain,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK832,hardhat,blockchain,0.000298,0.000808,optional,optional
JR_BE_DEV,Junior Backend Developer,SK833,truffle,blockchain,0.000596,0.001616,optional,optional
JR_BE_DEV,Junior Backend Developer,SK834,ipfs,blockchain,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK835,defi,blockchain,0.002681,0.004139,optional,optional
JR_BE_DEV,Junior Backend Developer,SK836,nft development,blockchain,0.000298,0.000383,optional,optional
JR_BE_DEV,Junior Backend Developer,SK837,dao,blockchain,0.000596,0.002023,optional,optional
JR_BE_DEV,Junior Backend Developer,SK838,polygon,blockchain,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK839,solana,blockchain,0.000596,0.001327,optional,optional
JR_BE_DEV,Junior Backend Developer,SK840,avalanche,blockchain,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK841,hyperledger,blockchain,0.001489,0.0023,optional,optional
JR_BE_DEV,Junior Backend Developer,SK842,cosmos blockchain,blockchain,0.002681,0.004963,optional,optional
JR_BE_DEV,Junior Backend Developer,SK843,layer 2 solutions,blockchain,0.000596,0.00092,optional,optional
JR_BE_DEV,Junior Backend Developer,SK844,tokenomics,blockchain,0.000894,0.004078,optional,optional
JR_BE_DEV,Junior Backend Developer,SK845,blockchain security,blockchain,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK846,rust blockchain,blockchain,0.000894,0.002423,optional,optional
JR_BE_DEV,Junior Backend Developer,SK847,zero knowledge proofs,blockchain,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK848,unity,game_dev,0.002383,0.002524,optional,optional
JR_BE_DEV,Junior Backend Developer,SK849,unreal engine,game_dev,0.000298,0.000663,optional,optional
JR_BE_DEV,Junior Backend Developer,SK850,godot,game_dev,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK851,game design,game_dev,0.013703,0.017597,optional,optional
JR_BE_DEV,Junior Backend Developer,SK852,game physics,game_dev,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK853,shader programming,game_dev,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK854,3d modeling,game_dev,0.000596,0.001103,optional,optional
JR_BE_DEV,Junior Backend Developer,SK855,game ai,game_dev,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK856,multiplayer networking,game_dev,0.000298,0.001011,optional,optional
JR_BE_DEV,Junior Backend Developer,SK857,procedural generation,game_dev,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK858,directx,game_dev,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK859,vulkan,game_dev,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK860,opengl,game_dev,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK861,xr development,game_dev,0.000894,0.001148,optional,optional
JR_BE_DEV,Junior Backend Developer,SK862,game optimization,game_dev,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK863,arduino,embedded,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK864,raspberry pi,embedded,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK865,rtos,embedded,0.000298,0.000256,optional,optional
JR_BE_DEV,Junior Backend Developer,SK866,firmware development,embedded,0.001489,0.001578,optional,optional
JR_BE_DEV,Junior Backend Developer,SK867,embedded c,embedded,0.000596,0.000765,optional,optional
JR_BE_DEV,Junior Backend Developer,SK868,iot protocols,embedded,0.005064,0.004359,optional,optional
JR_BE_DEV,Junior Backend Developer,SK869,fpga,embedded,0.000298,0.000316,optional,optional
JR_BE_DEV,Junior Backend Developer,SK870,pcb design,embedded,0.000298,0.001011,optional,optional
JR_BE_DEV,Junior Backend Developer,SK871,embedded linux,embedded,0.000596,0.000765,optional,optional
JR_BE_DEV,Junior Backend Developer,SK872,microcontrollers,embedded,0.000596,0.000631,optional,optional
JR_BE_DEV,Junior Backend Developer,SK873,can bus,embedded,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK874,signal processing,embedded,0.001787,0.001893,optional,optional
JR_BE_DEV,Junior Backend Developer,SK875,sensor integration,embedded,0.000596,0.000513,optional,optional
JR_BE_DEV,Junior Backend Developer,SK876,edge computing,embedded,0.000596,0.001616,optional,optional
JR_BE_DEV,Junior Backend Developer,SK877,robotics,embedded,0.003873,0.005979,optional,optional
JR_BE_DEV,Junior Backend Developer,SK878,technical writing,communication,0.001192,0.001026,optional,optional
JR_BE_DEV,Junior Backend Developer,SK879,presentation skills,communication,0.017575,0.004238,optional,optional
JR_BE_DEV,Junior Backend Developer,SK880,stakeholder management,communication,0.002383,0.001245,optional,optional
JR_BE_DEV,Junior Backend Developer,SK881,documentation,communication,0.12392,0.02988,optional,optional
JR_BE_DEV,Junior Backend Developer,SK882,code review skills,communication,0.085493,0.020614,optional,optional
JR_BE_DEV,Junior Backend Developer,SK883,active listening,communication,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK884,verbal communication,communication,0.053321,0.012857,optional,optional
JR_BE_DEV,Junior Backend Developer,SK885,cross functional communication,communication,0.010724,0.007327,optional,optional
JR_BE_DEV,Junior Backend Developer,SK886,client communication,communication,0.004766,0.004102,optional,optional
JR_BE_DEV,Junior Backend Developer,SK887,email communication,communication,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK888,negotiation skills,communication,0.002979,0.001557,optional,optional
JR_BE_DEV,Junior Backend Developer,SK889,conflict resolution,communication,0.001192,0.001262,optional,optional
JR_BE_DEV,Junior Backend Developer,SK890,feedback delivery,communication,0.011618,0.004368,optional,optional
JR_BE_DEV,Junior Backend Developer,SK891,storytelling,communication,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK892,facilitation,communication,0.000596,0.000513,optional,optional
JR_BE_DEV,Junior Backend Developer,SK893,persuasion,communication,0.007745,0.002912,optional,optional
JR_BE_DEV,Junior Backend Developer,SK894,technical evangelism,communication,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK895,knowledge sharing,communication,0.005958,0.005128,optional,optional
JR_BE_DEV,Junior Backend Developer,SK896,report writing,communication,0.032767,0.007901,optional,optional
JR_BE_DEV,Junior Backend Developer,SK897,proposal writing,communication,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK898,intercultural communication,communication,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK899,remote communication,communication,0.001489,0.005057,optional,optional
JR_BE_DEV,Junior Backend Developer,SK900,whiteboard sessions,communication,0.000298,0.000808,optional,optional
JR_BE_DEV,Junior Backend Developer,SK901,technical presentations,communication,0.002979,0.002035,optional,optional
JR_BE_DEV,Junior Backend Developer,SK902,api documentation,communication,0.000894,0.002423,optional,optional
JR_BE_DEV,Junior Backend Developer,SK903,user documentation,communication,0.001192,0.002206,optional,optional
JR_BE_DEV,Junior Backend Developer,SK904,release notes,communication,0.000298,0.000663,optional,optional
JR_BE_DEV,Junior Backend Developer,SK905,design documents,communication,0.008043,0.003024,optional,optional
JR_BE_DEV,Junior Backend Developer,SK906,architecture decision records,communication,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK907,runbook creation,communication,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK908,team leadership,leadership,0.011915,0.002873,optional,optional
JR_BE_DEV,Junior Backend Developer,SK909,mentoring,leadership,0.094132,0.010943,optional,optional
JR_BE_DEV,Junior Backend Developer,SK910,strategic thinking,leadership,0.028001,0.014634,optional,optional
JR_BE_DEV,Junior Backend Developer,SK911,people management,leadership,0.013405,0.00504,optional,optional
JR_BE_DEV,Junior Backend Developer,SK912,change management,leadership,0.016384,0.008562,optional,optional
JR_BE_DEV,Junior Backend Developer,SK913,engineering management,leadership,0.004468,0.003053,optional,optional
JR_BE_DEV,Junior Backend Developer,SK914,product vision,leadership,0.002979,0.002035,optional,optional
JR_BE_DEV,Junior Backend Developer,SK915,talent development,leadership,0.010724,0.002586,optional,optional
JR_BE_DEV,Junior Backend Developer,SK916,performance management,leadership,0.003277,0.002239,optional,optional
JR_BE_DEV,Junior Backend Developer,SK917,hiring and interviewing,leadership,0.025916,0.006249,optional,optional
JR_BE_DEV,Junior Backend Developer,SK918,delegation,leadership,0.001192,0.000814,optional,optional
JR_BE_DEV,Junior Backend Developer,SK919,team building,leadership,0.042895,0.010343,optional,optional
JR_BE_DEV,Junior Backend Developer,SK920,decision making,leadership,0.001787,0.000934,optional,optional
JR_BE_DEV,Junior Backend Developer,SK921,emotional intelligence,leadership,0.001489,0.001018,optional,optional
JR_BE_DEV,Junior Backend Developer,SK922,servant leadership,leadership,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK923,technical strategy,leadership,0.000596,0.000765,optional,optional
JR_BE_DEV,Junior Backend Developer,SK924,architectural leadership,leadership,0.000894,0.002423,optional,optional
JR_BE_DEV,Junior Backend Developer,SK925,cross team collaboration,leadership,0.000596,0.001103,optional,optional
JR_BE_DEV,Junior Backend Developer,SK926,stakeholder alignment,leadership,0.00417,0.002849,optional,optional
JR_BE_DEV,Junior Backend Developer,SK927,budget management,leadership,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK928,vendor management,leadership,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK929,organizational design,leadership,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK930,succession planning,leadership,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK931,diversity inclusion,leadership,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK932,executive communication,leadership,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK933,vision setting,leadership,0.063152,0.023744,optional,optional
JR_BE_DEV,Junior Backend Developer,SK934,accountability,leadership,0.177837,0.04288,optional,optional
JR_BE_DEV,Junior Backend Developer,SK935,resilience,leadership,0.003575,0.001868,optional,optional
JR_BE_DEV,Junior Backend Developer,SK936,innovation leadership,leadership,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK937,thought leadership,leadership,0.006553,0.005641,optional,optional
JR_BE_DEV,Junior Backend Developer,SK938,crisis management,leadership,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK939,influence without authority,leadership,0.007149,0.002688,optional,optional
JR_BE_DEV,Junior Backend Developer,SK940,coaching skills,leadership,0.010128,0.002442,optional,optional
JR_BE_DEV,Junior Backend Developer,SK941,onboarding,leadership,0.007745,0.004048,optional,optional
JR_BE_DEV,Junior Backend Developer,SK942,culture building,leadership,0.000894,0.000947,optional,optional
JR_BE_DEV,Junior Backend Developer,SK943,goal setting,leadership,0.034555,0.008332,optional,optional
JR_BE_DEV,Junior Backend Developer,SK944,time management leadership,leadership,0.067322,0.007826,optional,optional
JR_BE_DEV,Junior Backend Developer,SK945,remote team leadership,leadership,0.003277,0.003471,optional,optional
JR_BE_DEV,Junior Backend Developer,SK946,technical debt management,leadership,0.000596,0.001616,optional,optional
JR_BE_DEV,Junior Backend Developer,SK947,scaling teams,leadership,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK948,analytical thinking,communication,0.174859,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK949,system design,communication,0.058981,0.022176,optional,optional
JR_BE_DEV,Junior Backend Developer,SK950,debugging skills,communication,0.152219,0.036703,optional,optional
JR_BE_DEV,Junior Backend Developer,SK951,root cause analysis,communication,0.002979,0.002035,optional,optional
JR_BE_DEV,Junior Backend Developer,SK952,innovation,communication,0.035746,0.01344,optional,optional
JR_BE_DEV,Junior Backend Developer,SK953,critical thinking,communication,0.014894,0.003591,optional,optional
JR_BE_DEV,Junior Backend Developer,SK954,hypothesis driven development,communication,0.004766,0.002491,optional,optional
JR_BE_DEV,Junior Backend Developer,SK955,first principles thinking,communication,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK956,design thinking,communication,0.000596,0.000513,optional,optional
JR_BE_DEV,Junior Backend Developer,SK957,complexity management,communication,0.000596,0.001327,optional,optional
JR_BE_DEV,Junior Backend Developer,SK958,trade-off analysis,communication,0.004468,0.004733,optional,optional
JR_BE_DEV,Junior Backend Developer,SK959,pattern recognition,communication,0.000596,0.001616,optional,optional
JR_BE_DEV,Junior Backend Developer,SK960,abstraction,communication,0.002085,0.002678,optional,optional
JR_BE_DEV,Junior Backend Developer,SK961,decomposition,communication,0.001489,0.0023,optional,optional
JR_BE_DEV,Junior Backend Developer,SK962,estimation skills,communication,0.014298,0.007472,optional,optional
JR_BE_DEV,Junior Backend Developer,SK963,technical research,communication,0.002681,0.002308,optional,optional
JR_BE_DEV,Junior Backend Developer,SK964,brainstorming,communication,0.000894,0.000769,optional,optional
JR_BE_DEV,Junior Backend Developer,SK965,reverse engineering,communication,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK966,performance analysis,communication,0.013405,0.007005,optional,optional
JR_BE_DEV,Junior Backend Developer,SK967,architecture evaluation,communication,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK968,cost optimization,communication,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK969,scalability planning,communication,0.032767,0.028204,optional,optional
JR_BE_DEV,Junior Backend Developer,SK970,disaster recovery planning,communication,0.001489,0.001578,optional,optional
JR_BE_DEV,Junior Backend Developer,SK971,risk assessment,communication,0.000596,0.000513,optional,optional
JR_BE_DEV,Junior Backend Developer,SK972,continuous improvement,communication,0.037831,0.019771,optional,optional
JR_BE_DEV,Junior Backend Developer,SK973,agile methodology,project_mgmt,0.249032,0.02895,beginner,nice_to_have
JR_BE_DEV,Junior Backend Developer,SK974,scrum framework,project_mgmt,0.131665,0.031747,optional,optional
JR_BE_DEV,Junior Backend Developer,SK975,kanban,project_mgmt,0.013703,0.009362,optional,optional
JR_BE_DEV,Junior Backend Developer,SK976,roadmap planning,project_mgmt,0.009234,0.004826,optional,optional
JR_BE_DEV,Junior Backend Developer,SK977,risk management,project_mgmt,0.006553,0.004477,optional,optional
JR_BE_DEV,Junior Backend Developer,SK978,okr methodology,project_mgmt,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK979,sprint planning,project_mgmt,0.020554,0.014043,optional,optional
JR_BE_DEV,Junior Backend Developer,SK980,backlog management,project_mgmt,0.002979,0.002564,optional,optional
JR_BE_DEV,Junior Backend Developer,SK981,user story writing,project_mgmt,0.009234,0.003472,optional,optional
JR_BE_DEV,Junior Backend Developer,SK982,safe framework,project_mgmt,0.00983,0.005137,optional,optional
JR_BE_DEV,Junior Backend Developer,SK983,lean methodology,project_mgmt,0.007447,0.003892,optional,optional
JR_BE_DEV,Junior Backend Developer,SK984,waterfall methodology,project_mgmt,0.005362,0.004615,optional,optional
JR_BE_DEV,Junior Backend Developer,SK985,release planning,project_mgmt,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK986,resource allocation,project_mgmt,0.002681,0.003443,optional,optional
JR_BE_DEV,Junior Backend Developer,SK987,project estimation,project_mgmt,0.003873,0.008625,optional,optional
JR_BE_DEV,Junior Backend Developer,SK988,status reporting,project_mgmt,0.001787,0.002759,optional,optional
JR_BE_DEV,Junior Backend Developer,SK989,dependency management,project_mgmt,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK990,scope management,project_mgmt,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK991,quality assurance process,project_mgmt,0.00983,0.005137,optional,optional
JR_BE_DEV,Junior Backend Developer,SK992,technical debt tracking,project_mgmt,0.0,0.0,optional,optional
JR_BE_DEV,Junior Backend Developer,SK993,retrospectives,project_mgmt,0.000894,0.001654,optional,optional
JR_BE_DEV,Junior Backend Developer,SK994,daily standups,project_mgmt,0.000298,0.000256,optional,optional
JR_BE_DEV,Junior Backend Developer,SK995,confluence,project_mgmt,0.015192,0.005712,optional,optional
JR_BE_DEV,Junior Backend Developer,SK996,jira management,project_mgmt,0.042895,0.010343,optional,optional
JR_BE_DEV,Junior Backend Developer,SK997,trello,project_mgmt,0.002085,0.002209,optional,optional
JR_BE_DEV,Junior Backend Developer,SK998,asana,project_mgmt,0.001787,0.003309,optional,optional
JR_BE_DEV,Junior Backend Developer,SK999,notion,project_mgmt,0.0,0.0,optional,optional
JR_BUSINESS_ANALYST,Business Analyst (Entry Level),SK001,java,backend,0.016077,0.006045,optional,optional
JR_BUSINESS_ANALYST,Business Analyst (Entry Level),SK002,javascript,frontend,0.009646,0.002326,optional,optional
JR_BUSINESS_ANALYST,Business Analyst (Entry Level),SK003,sql,database,0.262058,0.030465,beginner,nice_to_have
JR_BUSINESS_ANALYST,Business Analyst (Entry Level),SK004,python,other,0.038585,0.0,optional,optional
JR_BUSINESS_ANALYST,Business Analyst (Entry Level),SK005,css,frontend,0.011254,0.002714,optional,optional
JR_BUSINESS_ANALYST,Business Analyst (Entry Level),SK006,html,frontend,0.024116,0.005815,optional,optional
JR_BUSINESS_ANALYST,Business Analyst (Entry Level),SK007,mobile,other,0.120579,0.014017,optional,optional
