role_id,skill_id,frequency,importance,role_title,skill_name
SENIOR_FE_DEV,SK022,0.2069,0.2069,Senior Frontend Developer,html5
SENIOR_FE_DEV,SK023,0.0575,0.0575,Senior Frontend Developer,xml
SENIOR_FE_DEV,SK024,0.1897,0.1897,Senior Frontend Developer,devops
SENIOR_FE_DEV,SK025,0.0402,0.0402,Senior Frontend Developer,hibernate
SENIOR_FE_DEV,SK026,0.7241,0.7241,Senior Frontend Developer,web developer
SENIOR_FE_DEV,SK027,0.0977,0.0977,Senior Frontend Developer,debugging
SENIOR_FE_DEV,SK028,0.1839,0.1839,Senior Frontend Developer,problem solving
SENIOR_FE_DEV,SK029,0.2011,0.2011,Senior Frontend Developer,docker
SENIOR_FE_DEV,SK030,0.0517,0.0517,Senior Frontend Developer,j2ee
SENIOR_FE_DEV,SK031,0.0632,0.0632,Senior Frontend Developer,machine learning
SENIOR_FE_DEV,SK032,0.0345,0.0345,Senior Frontend Developer,oracle
SENIOR_FE_DEV,SK033,0.0517,0.0517,Senior Frontend Developer,ajax
SENIOR_FE_DEV,SK034,0.0172,0.0172,Senior Frontend Developer,algorithms
SENIOR_FE_DEV,SK035,0.0172,0.0172,Senior Frontend Developer,storage
SENIOR_FE_DEV,SK036,0.0287,0.0287,Senior Frontend Developer,spring boot
SENIOR_FE_DEV,SK037,0.1092,0.1092,Senior Frontend Developer,mvc
SENIOR_FE_DEV,SK038,0.0632,0.0632,Senior Frontend Developer,team player
SENIOR_FE_DEV,SK039,0.1207,0.1207,Senior Frontend Developer,nosql
SENIOR_FE_DEV,SK040,0.1494,0.1494,Senior Frontend Developer,software engineering
SENIOR_FE_DEV,SK041,0.6609,0.6609,Senior Frontend Developer,software engineer
SENIOR_FE_DEV,SK042,0.1092,0.1092,Senior Frontend Developer,bootstrap
SENIOR_FE_DEV,SK043,0.0747,0.0747,Senior Frontend Developer,big data
SENIOR_FE_DEV,SK044,0.0287,0.0287,Senior Frontend Developer,data structures
SENIOR_FE_DEV,SK045,0.023,0.023,Senior Frontend Developer,information technology
SENIOR_FE_DEV,SK046,0.046,0.046,Senior Frontend Developer,soap
SENIOR_FE_DEV,SK047,0.0575,0.0575,Senior Frontend Developer,mongodb
SENIOR_FE_DEV,SK048,0.0632,0.0632,Senior Frontend Developer,wordpress
SENIOR_FE_DEV,SK049,0.2874,0.2874,Senior Frontend Developer,.net
SENIOR_FE_DEV,SK050,0.023,0.023,Senior Frontend Developer,written communication
SENIOR_FE_DEV,SK051,0.023,0.023,Senior Frontend Developer,maven
SENIOR_FE_DEV,SK052,0.1322,0.1322,Senior Frontend Developer,web development
SENIOR_FE_DEV,SK053,0.0805,0.0805,Senior Frontend Developer,laravel
SENIOR_FE_DEV,SK054,0.0287,0.0287,Senior Frontend Developer,oops
SENIOR_FE_DEV,SK055,0.0632,0.0632,Senior Frontend Developer,ios
SENIOR_FE_DEV,SK056,0.0517,0.0517,Senior Frontend Developer,svn
SENIOR_FE_DEV,SK057,0.0632,0.0632,Senior Frontend Developer,network engineer
SENIOR_FE_DEV,SK058,0.0747,0.0747,Senior Frontend Developer,apache
SENIOR_FE_DEV,SK059,0.0575,0.0575,Senior Frontend Developer,web technologies
SENIOR_FE_DEV,SK060,0.0747,0.0747,Senior Frontend Developer,hadoop
SENIOR_FE_DEV,SK061,0.069,0.069,Senior Frontend Developer,windows
SENIOR_FE_DEV,SK063,0.069,0.069,Senior Frontend Developer,github
SENIOR_FE_DEV,SK064,0.023,0.023,Senior Frontend Developer,unix
SENIOR_FE_DEV,SK065,0.0805,0.0805,Senior Frontend Developer,angularjs
SENIOR_FE_DEV,SK066,0.0172,0.0172,Senior Frontend Developer,php developer
SENIOR_FE_DEV,SK067,0.4023,0.4023,Senior Frontend Developer,business analyst
SENIOR_FE_DEV,SK068,0.3966,0.3966,Senior Frontend Developer,solution architect
SENIOR_FE_DEV,SK070,0.023,0.023,Senior Frontend Developer,android developer
SENIOR_FE_DEV,SK072,0.0115,0.0115,Senior Frontend Developer,junit
SENIOR_FE_DEV,SK074,0.023,0.023,Senior Frontend Developer,fundamentals
SENIOR_FE_DEV,SK075,0.0517,0.0517,Senior Frontend Developer,rdbms
SENIOR_FE_DEV,SK076,0.1494,0.1494,Senior Frontend Developer,node.js
SENIOR_FE_DEV,SK077,0.0517,0.0517,Senior Frontend Developer,postgresql
SENIOR_FE_DEV,SK080,0.0115,0.0115,Senior Frontend Developer,technical skills
SENIOR_FE_DEV,SK082,0.0402,0.0402,Senior Frontend Developer,rest api
SENIOR_FE_DEV,SK085,0.0172,0.0172,Senior Frontend Developer,scala
SENIOR_FE_DEV,SK087,0.0345,0.0345,Senior Frontend Developer,messaging
SENIOR_FE_DEV,SK088,0.0747,0.0747,Senior Frontend Developer,ruby
SENIOR_FE_DEV,SK092,0.0287,0.0287,Senior Frontend Developer,codeigniter
SENIOR_FE_DEV,SK094,0.1379,0.1379,Senior Frontend Developer,oop
SENIOR_FE_DEV,SK095,0.046,0.046,Senior Frontend Developer,hardware
SENIOR_FE_DEV,SK096,0.0287,0.0287,Senior Frontend Developer,software developer
SENIOR_FE_DEV,SK097,0.0632,0.0632,Senior Frontend Developer,software design
SENIOR_FE_DEV,SK098,0.0287,0.0287,Senior Frontend Developer,mvvm
SENIOR_FE_DEV,SK099,0.0402,0.0402,Senior Frontend Developer,magento
SENIOR_FE_DEV,SK101,0.0402,0.0402,Senior Frontend Developer,cloud services
SENIOR_FE_DEV,SK102,0.2989,0.2989,Senior Frontend Developer,project manager
SENIOR_FE_DEV,SK103,0.0517,0.0517,Senior Frontend Developer,asp.net
SENIOR_FE_DEV,SK104,0.0172,0.0172,Senior Frontend Developer,joomla
SENIOR_FE_DEV,SK105,0.0172,0.0172,Senior Frontend Developer,cassandra
SENIOR_FE_DEV,SK107,0.069,0.069,Senior Frontend Developer,network
SENIOR_FE_DEV,SK108,0.0747,0.0747,Senior Frontend Developer,crm
SENIOR_FE_DEV,SK111,0.0805,0.0805,Senior Frontend Developer,project management
SENIOR_FE_DEV,SK112,0.0345,0.0345,Senior Frontend Developer,orchestration
SENIOR_FE_DEV,SK113,0.0805,0.0805,Senior Frontend Developer,react.js
SENIOR_FE_DEV,SK115,0.0115,0.0115,Senior Frontend Developer,data mining
SENIOR_FE_DEV,SK117,0.1954,0.1954,Senior Frontend Developer,system administrator
SENIOR_FE_DEV,SK118,0.0575,0.0575,Senior Frontend Developer,san
SENIOR_FE_DEV,SK120,0.0402,0.0402,Senior Frontend Developer,object oriented programming
SENIOR_FE_DEV,SK121,0.0287,0.0287,Senior Frontend Developer,uml
SENIOR_FE_DEV,SK122,0.3046,0.3046,Senior Frontend Developer,software development
SENIOR_FE_DEV,SK123,0.1322,0.1322,Senior Frontend Developer,senior software engineer
SENIOR_FE_DEV,SK124,0.3908,0.3908,Senior Frontend Developer,data analyst
SENIOR_FE_DEV,SK125,0.023,0.023,Senior Frontend Developer,drupal
SENIOR_FE_DEV,SK130,0.0115,0.0115,Senior Frontend Developer,telecom
SENIOR_FE_DEV,SK132,0.0172,0.0172,Senior Frontend Developer,networking
SENIOR_FE_DEV,SK134,0.0115,0.0115,Senior Frontend Developer,graphics
SENIOR_FE_DEV,SK135,0.3908,0.3908,Senior Frontend Developer,testing
SENIOR_FE_DEV,SK136,0.0402,0.0402,Senior Frontend Developer,cloud computing
SENIOR_FE_DEV,SK138,0.0172,0.0172,Senior Frontend Developer,hardware engineer
SENIOR_FE_DEV,SK141,0.0172,0.0172,Senior Frontend Developer,forms
SENIOR_FE_DEV,SK142,0.0115,0.0115,Senior Frontend Developer,mobile development
SENIOR_FE_DEV,SK144,0.0287,0.0287,Senior Frontend Developer,hosting
SENIOR_FE_DEV,SK147,0.0115,0.0115,Senior Frontend Developer,jee
SENIOR_FE_DEV,SK148,0.1207,0.1207,Senior Frontend Developer,business requirements
SENIOR_FE_DEV,SK152,0.1264,0.1264,Senior Frontend Developer,web services
SENIOR_FE_DEV,SK154,0.0115,0.0115,Senior Frontend Developer,ant
SENIOR_FE_DEV,SK155,0.0287,0.0287,Senior Frontend Developer,gateway
SENIOR_FE_DEV,SK157,0.1092,0.1092,Senior Frontend Developer,application development
SENIOR_FE_DEV,SK159,0.0287,0.0287,Senior Frontend Developer,protocols
SENIOR_FE_DEV,SK161,0.3736,0.3736,Senior Frontend Developer,agile
SENIOR_FE_DEV,SK164,0.0345,0.0345,Senior Frontend Developer,consultant
SENIOR_FE_DEV,SK166,0.1667,0.1667,Senior Frontend Developer,coding
SENIOR_FE_DEV,SK167,0.0172,0.0172,Senior Frontend Developer,shell scripting
SENIOR_FE_DEV,SK173,0.0172,0.0172,Senior Frontend Developer,dns
SENIOR_FE_DEV,SK174,0.0172,0.0172,Senior Frontend Developer,microsoft azure
SENIOR_FE_DEV,SK176,0.0115,0.0115,Senior Frontend Developer,sql database
SENIOR_FE_DEV,SK177,0.0287,0.0287,Senior Frontend Developer,data analysis
SENIOR_FE_DEV,SK178,0.0747,0.0747,Senior Frontend Developer,web api
SENIOR_FE_DEV,SK179,0.023,0.023,Senior Frontend Developer,soa
SENIOR_FE_DEV,SK180,0.0115,0.0115,Senior Frontend Developer,iphone
SENIOR_FE_DEV,SK181,0.2874,0.2874,Senior Frontend Developer,aws
SENIOR_FE_DEV,SK182,0.092,0.092,Senior Frontend Developer,configuration
SENIOR_FE_DEV,SK184,0.8621,0.8621,Senior Frontend Developer,technical requirements
SENIOR_FE_DEV,SK187,0.0115,0.0115,Senior Frontend Developer,operating system
SENIOR_FE_DEV,SK190,0.0345,0.0345,Senior Frontend Developer,middleware
SENIOR_FE_DEV,SK192,0.0287,0.0287,Senior Frontend Developer,etl
SENIOR_FE_DEV,SK194,0.0115,0.0115,Senior Frontend Developer,natural language processing
SENIOR_FE_DEV,SK196,0.0115,0.0115,Senior Frontend Developer,microsoft technologies
SENIOR_FE_DEV,SK198,0.0517,0.0517,Senior Frontend Developer,entity framework
SENIOR_FE_DEV,SK199,0.0115,0.0115,Senior Frontend Developer,phonegap
SENIOR_FE_DEV,SK200,0.0115,0.0115,Senior Frontend Developer,leadership skills
SENIOR_FE_DEV,SK203,0.0115,0.0115,Senior Frontend Developer,zend
SENIOR_FE_DEV,SK204,0.0115,0.0115,Senior Frontend Developer,sqlite
SENIOR_FE_DEV,SK205,0.1207,0.1207,Senior Frontend Developer,design patterns
SENIOR_FE_DEV,SK210,0.023,0.023,Senior Frontend Developer,yii
SENIOR_FE_DEV,SK211,0.0402,0.0402,Senior Frontend Developer,games
SENIOR_FE_DEV,SK215,0.0172,0.0172,Senior Frontend Developer,application performance
SENIOR_FE_DEV,SK218,0.0345,0.0345,Senior Frontend Developer,system architecture
SENIOR_FE_DEV,SK219,0.0115,0.0115,Senior Frontend Developer,cakephp
SENIOR_FE_DEV,SK223,0.0115,0.0115,Senior Frontend Developer,technical support engineer
SENIOR_FE_DEV,SK224,0.023,0.023,Senior Frontend Developer,authoring
SENIOR_FE_DEV,SK225,0.2529,0.2529,Senior Frontend Developer,it manager
SENIOR_FE_DEV,SK226,0.046,0.046,Senior Frontend Developer,use cases
SENIOR_FE_DEV,SK229,0.0115,0.0115,Senior Frontend Developer,web programming
SENIOR_FE_DEV,SK230,0.0115,0.0115,Senior Frontend Developer,technology consulting
SENIOR_FE_DEV,SK239,0.2816,0.2816,Senior Frontend Developer,computer science
SENIOR_FE_DEV,SK248,0.0172,0.0172,Senior Frontend Developer,grunt
SENIOR_FE_DEV,SK252,0.0115,0.0115,Senior Frontend Developer,mqtt
SENIOR_FE_DEV,SK253,0.0287,0.0287,Senior Frontend Developer,data analytics
SENIOR_FE_DEV,SK254,0.0287,0.0287,Senior Frontend Developer,information systems
SENIOR_FE_DEV,SK255,0.023,0.023,Senior Frontend Developer,computer engineering
SENIOR_FE_DEV,SK258,0.0115,0.0115,Senior Frontend Developer,mobile application development
SENIOR_FE_DEV,SK261,0.0287,0.0287,Senior Frontend Developer,jira
SENIOR_FE_DEV,SK264,0.0115,0.0115,Senior Frontend Developer,soap web services
SENIOR_FE_DEV,SK265,0.069,0.069,Senior Frontend Developer,android
SENIOR_FE_DEV,SK266,0.1149,0.1149,Senior Frontend Developer,functional requirements
SENIOR_FE_DEV,SK267,0.0172,0.0172,Senior Frontend Developer,apache tomcat
SENIOR_FE_DEV,SK268,0.0172,0.0172,Senior Frontend Developer,security compliance
SENIOR_FE_DEV,SK270,0.0115,0.0115,Senior Frontend Developer,dashboards
SENIOR_FE_DEV,SK271,0.0977,0.0977,Senior Frontend Developer,troubleshooting
SENIOR_FE_DEV,SK273,0.0115,0.0115,Senior Frontend Developer,data visualization
SENIOR_FE_DEV,SK277,0.0345,0.0345,Senior Frontend Developer,data science
SENIOR_FE_DEV,SK279,0.0345,0.0345,Senior Frontend Developer,mobile applications
SENIOR_FE_DEV,SK280,0.1379,0.1379,Senior Frontend Developer,senior web developer
SENIOR_FE_DEV,SK282,0.2069,0.2069,Senior Frontend Developer,implementation
SENIOR_FE_DEV,SK284,0.0115,0.0115,Senior Frontend Developer,user stories
SENIOR_FE_DEV,SK285,0.2989,0.2989,Senior Frontend Developer,programming
SENIOR_FE_DEV,SK286,0.0172,0.0172,Senior Frontend Developer,software testing
SENIOR_FE_DEV,SK288,0.0575,0.0575,Senior Frontend Developer,desktop engineer
SENIOR_FE_DEV,SK292,0.0172,0.0172,Senior Frontend Developer,director
SENIOR_FE_DEV,SK295,0.1149,0.1149,Senior Frontend Developer,mentor
SENIOR_FE_DEV,SK296,0.0287,0.0287,Senior Frontend Developer,business process
SENIOR_FE_DEV,SK300,0.0115,0.0115,Senior Frontend Developer,opencart
SENIOR_FE_DEV,SK302,0.0287,0.0287,Senior Frontend Developer,go
SENIOR_FE_DEV,SK303,0.0115,0.0115,Senior Frontend Developer,kotlin
SENIOR_FE_DEV,SK304,0.0115,0.0115,Senior Frontend Developer,dart
SENIOR_FE_DEV,SK312,0.569,0.569,Senior Frontend Developer,typescript
SENIOR_FE_DEV,SK319,0.0172,0.0172,Senior Frontend Developer,powershell
SENIOR_FE_DEV,SK320,0.023,0.023,Senior Frontend Developer,bash scripting
SENIOR_FE_DEV,SK331,0.0115,0.0115,Senior Frontend Developer,carbon
SENIOR_FE_DEV,SK351,0.5345,0.5345,Senior Frontend Developer,react
SENIOR_FE_DEV,SK352,0.1724,0.1724,Senior Frontend Developer,vue.js
SENIOR_FE_DEV,SK353,0.4885,0.4885,Senior Frontend Developer,angular
SENIOR_FE_DEV,SK354,0.0287,0.0287,Senior Frontend Developer,next.js
SENIOR_FE_DEV,SK367,0.0632,0.0632,Senior Frontend Developer,sass
SENIOR_FE_DEV,SK371,0.0115,0.0115,Senior Frontend Developer,ant design
SENIOR_FE_DEV,SK373,0.0575,0.0575,Senior Frontend Developer,webpack
SENIOR_FE_DEV,SK387,0.0287,0.0287,Senior Frontend Developer,ruby on rails
SENIOR_FE_DEV,SK397,0.0575,0.0575,Senior Frontend Developer,play framework
SENIOR_FE_DEV,SK401,0.0632,0.0632,Senior Frontend Developer,graphql
SENIOR_FE_DEV,SK412,0.1207,0.1207,Senior Frontend Developer,redux
SENIOR_FE_DEV,SK424,0.0115,0.0115,Senior Frontend Developer,cypress
SENIOR_FE_DEV,SK427,0.0345,0.0345,Senior Frontend Developer,selenium
SENIOR_FE_DEV,SK428,0.0402,0.0402,Senior Frontend Developer,jest
SENIOR_FE_DEV,SK430,0.0287,0.0287,Senior Frontend Developer,mocha
SENIOR_FE_DEV,SK431,0.046,0.046,Senior Frontend Developer,aws lambda
SENIOR_FE_DEV,SK433,0.046,0.046,Senior Frontend Developer,aws ec2
SENIOR_FE_DEV,SK449,0.0287,0.0287,Senior Frontend Developer,aws cloudfront
SENIOR_FE_DEV,SK473,0.0115,0.0115,Senior Frontend Developer,azure cosmos db
SENIOR_FE_DEV,SK474,0.0172,0.0172,Senior Frontend Developer,azure kubernetes service
SENIOR_FE_DEV,SK475,0.0345,0.0345,Senior Frontend Developer,azure devops
SENIOR_FE_DEV,SK529,0.0172,0.0172,Senior Frontend Developer,google firebase
SENIOR_FE_DEV,SK591,0.0632,0.0632,Senior Frontend Developer,apache spark
SENIOR_FE_DEV,SK592,0.0632,0.0632,Senior Frontend Developer,apache kafka
SENIOR_FE_DEV,SK608,0.0115,0.0115,Senior Frontend Developer,data governance
SENIOR_FE_DEV,SK611,0.0115,0.0115,Senior Frontend Developer,power bi
SENIOR_FE_DEV,SK625,0.0115,0.0115,Senior Frontend Developer,ocr
SENIOR_FE_DEV,SK645,0.0172,0.0172,Senior Frontend Developer,tokenization
SENIOR_FE_DEV,SK646,0.1552,0.1552,Senior Frontend Developer,kubernetes
SENIOR_FE_DEV,SK655,0.2126,0.2126,Senior Frontend Developer,jenkins
SENIOR_FE_DEV,SK666,0.023,0.023,Senior Frontend Developer,flux cd
SENIOR_FE_DEV,SK669,0.0172,0.0172,Senior Frontend Developer,travis ci
SENIOR_FE_DEV,SK670,0.023,0.023,Senior Frontend Developer,terraform
SENIOR_FE_DEV,SK674,0.0115,0.0115,Senior Frontend Developer,chef
SENIOR_FE_DEV,SK702,0.0287,0.0287,Senior Frontend Developer,nginx
SENIOR_FE_DEV,SK705,0.0115,0.0115,Senior Frontend Developer,site reliability engineering
SENIOR_FE_DEV,SK721,0.092,0.092,Senior Frontend Developer,sql server
SENIOR_FE_DEV,SK727,0.0172,0.0172,Senior Frontend Developer,redis
SENIOR_FE_DEV,SK728,0.0172,0.0172,Senior Frontend Developer,elasticsearch
SENIOR_FE_DEV,SK747,0.0172,0.0172,Senior Frontend Developer,database design
SENIOR_FE_DEV,SK753,0.0345,0.0345,Senior Frontend Developer,database backup recovery
SENIOR_FE_DEV,SK756,0.0172,0.0172,Senior Frontend Developer,data modeling
SENIOR_FE_DEV,SK773,0.0172,0.0172,Senior Frontend Developer,application security
SENIOR_FE_DEV,SK777,0.0115,0.0115,Senior Frontend Developer,cryptography
SENIOR_FE_DEV,SK786,0.0115,0.0115,Senior Frontend Developer,gdpr compliance
SENIOR_FE_DEV,SK787,0.0115,0.0115,Senior Frontend Developer,hipaa compliance
SENIOR_FE_DEV,SK798,0.046,0.046,Senior Frontend Developer,react native
SENIOR_FE_DEV,SK799,0.0172,0.0172,Senior Frontend Developer,flutter
SENIOR_FE_DEV,SK803,0.0172,0.0172,Senior Frontend Developer,ionic
SENIOR_FE_DEV,SK812,0.023,0.023,Senior Frontend Developer,room database
SENIOR_FE_DEV,SK816,0.0115,0.0115,Senior Frontend Developer,mobile ui testing
SENIOR_FE_DEV,SK821,0.023,0.023,Senior Frontend Developer,cross platform development
SENIOR_FE_DEV,SK822,0.1379,0.1379,Senior Frontend Developer,responsive design
SENIOR_FE_DEV,SK842,0.0115,0.0115,Senior Frontend Developer,cosmos blockchain
SENIOR_FE_DEV,SK868,0.0115,0.0115,Senior Frontend Developer,iot protocols
SENIOR_FE_DEV,SK879,0.046,0.046,Senior Frontend Developer,presentation skills
SENIOR_FE_DEV,SK881,0.1264,0.1264,Senior Frontend Developer,documentation
SENIOR_FE_DEV,SK882,0.5287,0.5287,Senior Frontend Developer,code review skills
SENIOR_FE_DEV,SK884,0.0805,0.0805,Senior Frontend Developer,verbal communication
SENIOR_FE_DEV,SK890,0.0632,0.0632,Senior Frontend Developer,feedback delivery
SENIOR_FE_DEV,SK893,0.023,0.023,Senior Frontend Developer,persuasion
SENIOR_FE_DEV,SK896,0.0805,0.0805,Senior Frontend Developer,report writing
SENIOR_FE_DEV,SK901,0.0172,0.0172,Senior Frontend Developer,technical presentations
SENIOR_FE_DEV,SK902,0.023,0.023,Senior Frontend Developer,api documentation
SENIOR_FE_DEV,SK908,0.023,0.023,Senior Frontend Developer,team leadership
SENIOR_FE_DEV,SK909,0.5862,0.5862,Senior Frontend Developer,mentoring
SENIOR_FE_DEV,SK910,0.1782,0.1782,Senior Frontend Developer,strategic thinking
SENIOR_FE_DEV,SK911,0.046,0.046,Senior Frontend Developer,people management
SENIOR_FE_DEV,SK912,0.0862,0.0862,Senior Frontend Developer,change management
SENIOR_FE_DEV,SK913,0.0115,0.0115,Senior Frontend Developer,engineering management
SENIOR_FE_DEV,SK915,0.0115,0.0115,Senior Frontend Developer,talent development
SENIOR_FE_DEV,SK917,0.0287,0.0287,Senior Frontend Developer,hiring and interviewing
SENIOR_FE_DEV,SK919,0.1092,0.1092,Senior Frontend Developer,team building
SENIOR_FE_DEV,SK920,0.0115,0.0115,Senior Frontend Developer,decision making
SENIOR_FE_DEV,SK921,0.0172,0.0172,Senior Frontend Developer,emotional intelligence
SENIOR_FE_DEV,SK926,0.0287,0.0287,Senior Frontend Developer,stakeholder alignment
SENIOR_FE_DEV,SK933,0.1034,0.1034,Senior Frontend Developer,vision setting
SENIOR_FE_DEV,SK934,0.2989,0.2989,Senior Frontend Developer,accountability
SENIOR_FE_DEV,SK935,0.0172,0.0172,Senior Frontend Developer,resilience
SENIOR_FE_DEV,SK937,0.0402,0.0402,Senior Frontend Developer,thought leadership
SENIOR_FE_DEV,SK939,0.023,0.023,Senior Frontend Developer,influence without authority
SENIOR_FE_DEV,SK940,0.046,0.046,Senior Frontend Developer,coaching skills
SENIOR_FE_DEV,SK941,0.0115,0.0115,Senior Frontend Developer,onboarding
SENIOR_FE_DEV,SK943,0.0115,0.0115,Senior Frontend Developer,goal setting
SENIOR_FE_DEV,SK944,0.0977,0.0977,Senior Frontend Developer,time management leadership
SENIOR_FE_DEV,SK945,0.0172,0.0172,Senior Frontend Developer,remote team leadership
SENIOR_FE_DEV,SK948,0.2471,0.2471,Senior Frontend Developer,analytical thinking
SENIOR_FE_DEV,SK949,0.4253,0.4253,Senior Frontend Developer,system design
SENIOR_FE_DEV,SK950,0.1897,0.1897,Senior Frontend Developer,debugging skills
SENIOR_FE_DEV,SK952,0.1322,0.1322,Senior Frontend Developer,innovation
SENIOR_FE_DEV,SK953,0.0115,0.0115,Senior Frontend Developer,critical thinking
SENIOR_FE_DEV,SK961,0.0115,0.0115,Senior Frontend Developer,decomposition
SENIOR_FE_DEV,SK962,0.0747,0.0747,Senior Frontend Developer,estimation skills
SENIOR_FE_DEV,SK963,0.0115,0.0115,Senior Frontend Developer,technical research
SENIOR_FE_DEV,SK968,0.0115,0.0115,Senior Frontend Developer,cost optimization
SENIOR_FE_DEV,SK969,0.1322,0.1322,Senior Frontend Developer,scalability planning
SENIOR_FE_DEV,SK972,0.0287,0.0287,Senior Frontend Developer,continuous improvement
SENIOR_FE_DEV,SK973,0.3736,0.3736,Senior Frontend Developer,agile methodology
SENIOR_FE_DEV,SK974,0.1839,0.1839,Senior Frontend Developer,scrum framework
SENIOR_FE_DEV,SK976,0.0632,0.0632,Senior Frontend Developer,roadmap planning
SENIOR_FE_DEV,SK979,0.023,0.023,Senior Frontend Developer,sprint planning
SENIOR_FE_DEV,SK981,0.0115,0.0115,Senior Frontend Developer,user story writing
SENIOR_FE_DEV,SK982,0.0172,0.0172,Senior Frontend Developer,safe framework
SENIOR_FE_DEV,SK991,0.0345,0.0345,Senior Frontend Developer,quality assurance process
SENIOR_FE_DEV,SK995,0.0345,0.0345,Senior Frontend Developer,confluence
SENIOR_FE_DEV,SK996,0.0287,0.0287,Senior Frontend Developer,jira management
SENIOR_FE_DEV,SK997,0.0115,0.0115,Senior Frontend Developer,trello
SENIOR_FE_DEV,SK998,0.0115,0.0115,Senior Frontend Developer,asana
SENIOR_FE_DEV,SK1000,0.0575,0.0575,Senior Frontend Developer,monday.com
SENIOR_FE_DEV,SK1004,0.0632,0.0632,Senior Frontend Developer,product strategy
SENIOR_FE_DEV,SK1007,0.0115,0.0115,Senior Frontend Developer,value proposition
SENIOR_FE_DEV,SK1009,0.0345,0.0345,Senior Frontend Developer,kpi definition
SENIOR_FE_DEV,SK1011,0.046,0.046,Senior Frontend Developer,user experience focus
SENIOR_FE_DEV,SK1012,0.0115,0.0115,Senior Frontend Developer,go to market strategy
SENIOR_FE_DEV,SK1013,0.0345,0.0345,Senior Frontend Developer,technical sales
SENIOR_FE_DEV,SK1015,0.0172,0.0172,Senior Frontend Developer,process improvement
SENIOR_FE_DEV,SK1016,0.0575,0.0575,Senior Frontend Developer,digital transformation
SENIOR_FE_DEV,SK1017,0.0287,0.0287,Senior Frontend Developer,startup mindset
SENIOR_FE_DEV,SK1018,0.0345,0.0345,Senior Frontend Developer,enterprise architecture
SENIOR_FE_DEV,SK1021,0.0575,0.0575,Senior Frontend Developer,compliance management
SENIOR_FE_DEV,SK1025,0.0402,0.0402,Senior Frontend Developer,accessibility
SENIOR_FE_DEV,SK1096,0.0172,0.0172,Senior Frontend Developer,togaf certification
SENIOR_FS_DEV,SK002,1.0,1.0,Senior Full-Stack Developer,javascript
SENIOR_FS_DEV,SK003,1.0,1.0,Senior Full-Stack Developer,sql
SENIOR_FS_DEV,SK004,1.0,1.0,Senior Full-Stack Developer,python
SENIOR_FS_DEV,SK005,1.0,1.0,Senior Full-Stack Developer,css
SENIOR_FS_DEV,SK006,1.0,1.0,Senior Full-Stack Developer,html
SENIOR_FS_DEV,SK007,1.0,1.0,Senior Full-Stack Developer,mobile
SENIOR_FS_DEV,SK008,1.0,1.0,Senior Full-Stack Developer,mysql
SENIOR_FS_DEV,SK009,1.0,1.0,Senior Full-Stack Developer,git
SENIOR_FS_DEV,SK013,1.0,1.0,Senior Full-Stack Developer,rest
SENIOR_FS_DEV,SK017,1.0,1.0,Senior Full-Stack Developer,php
SENIOR_FS_DEV,SK021,1.0,1.0,Senior Full-Stack Developer,api
SENIOR_FS_DEV,SK029,1.0,1.0,Senior Full-Stack Developer,docker
SENIOR_FS_DEV,SK037,1.0,1.0,Senior Full-Stack Developer,mvc
SENIOR_FS_DEV,SK053,1.0,1.0,Senior Full-Stack Developer,laravel
SENIOR_FS_DEV,SK067,1.0,1.0,Senior Full-Stack Developer,business analyst
SENIOR_FS_DEV,SK068,1.0,1.0,Senior Full-Stack Developer,solution architect
SENIOR_FS_DEV,SK077,1.0,1.0,Senior Full-Stack Developer,postgresql
SENIOR_FS_DEV,SK094,1.0,1.0,Senior Full-Stack Developer,oop
SENIOR_FS_DEV,SK099,1.0,1.0,Senior Full-Stack Developer,magento
SENIOR_FS_DEV,SK102,1.0,1.0,Senior Full-Stack Developer,project manager
SENIOR_FS_DEV,SK117,1.0,1.0,Senior Full-Stack Developer,system administrator
SENIOR_FS_DEV,SK161,1.0,1.0,Senior Full-Stack Developer,agile
SENIOR_FS_DEV,SK162,1.0,1.0,Senior Full-Stack Developer,lan
SENIOR_FS_DEV,SK184,1.0,1.0,Senior Full-Stack Developer,technical requirements
SENIOR_FS_DEV,SK205,1.0,1.0,Senior Full-Stack Developer,design patterns
SENIOR_FS_DEV,SK225,1.0,1.0,Senior Full-Stack Developer,it manager
SENIOR_FS_DEV,SK295,1.0,1.0,Senior Full-Stack Developer,mentor
SENIOR_FS_DEV,SK351,1.0,1.0,Senior Full-Stack Developer,react
SENIOR_FS_DEV,SK646,1.0,1.0,Senior Full-Stack Developer,kubernetes
SENIOR_FS_DEV,SK655,1.0,1.0,Senior Full-Stack Developer,jenkins
SENIOR_FS_DEV,SK798,1.0,1.0,Senior Full-Stack Developer,react native
SENIOR_FS_DEV,SK799,1.0,1.0,Senior Full-Stack Developer,flutter
SENIOR_FS_DEV,SK882,1.0,1.0,Senior Full-Stack Developer,code review skills
SENIOR_FS_DEV,SK909,1.0,1.0,Senior Full-Stack Developer,mentoring
SENIOR_FS_DEV,SK915,1.0,1.0,Senior Full-Stack Developer,talent development
SENIOR_FS_DEV,SK973,1.0,1.0,Senior Full-Stack Developer,agile methodology
SENIOR_FS_DEV,SK974,1.0,1.0,Senior Full-Stack Developer,scrum framework
