student_id,month,year,income,accommodation,food,transport,education,entertainment,utilities,degree_type,location,semester
366,5,2023,29102.74890463502,8496.401689135566,4051.4625262673494,1607.7238191440954,6725.019914240523,2300.277890832016,1313.9407239739057,Commerce,Kandy,7
367,6,2025,13896.431515467682,17498.133818765218,7644.536252529442,3272.5691172036068,856.2409511935947,346.1480906210852,2247.7240033604594,Commerce,Ratnapura,8
368,3,2023,18902.068302963344,15821.101904949795,11518.147437662363,2385.096471228398,5354.34646444021,1830.9619063692603,1891.3768198737919,Law,Ratnapura,1
369,12,2025,24919.07270824871,16030.613970401586,8996.737959055594,3039.3458424563055,4007.8147526801836,1307.772902085774,1616.1512038870233,Commerce,Colombo,4
370,9,2024,42747.37139291782,3975.4791875904216,6776.901917502263,4049.0496068543375,6760.932722089802,2888.404913581323,1375.3936400160546,Engineering,Ratnapura,4
371,5,2025,19504.673953660098,19794.683830885944,4134.594700972753,1346.4178843751663,75.19575136265732,2276.8923625239595,588.5941648028263,Law,Kandy,5
372,8,2024,21334.267845595397,9765.941031624452,10882.36137955716,3264.613844068214,5385.935405540356,2952.9970379125416,2348.129642804353,Arts,Galle,8
373,1,2025,30858.76043537316,15111.81909117102,8901.288037361244,3759.596190885737,4571.112432335195,1968.7002931573177,1091.5337529496203,Engineering,Galle,4
374,5,2025,15093.634492991632,22095.19916246813,4317.534030645611,3808.1105617560634,7236.859865862809,1908.888645786382,1554.4392806413316,Arts,Kandy,5
375,3,2025,28542.451048167324,20621.33099276247,10974.727634687477,1636.457828812577,8095.974107349477,1756.056384736348,1706.2825941215292,Medicine,Ratnapura,1
376,12,2023,34647.414460932705,8089.751498109252,3998.9910956053254,3419.336469773964,3142.3079659744635,1597.5444803559262,1389.8930642531645,Law,Ratnapura,1
377,1,2023,22543.24092231119,6221.930651990908,7448.784614581472,4203.536581906693,3232.57912820637,4147.725071244788,2312.7606326148166,Medicine,Ratnapura,7
378,4,2024,33209.23425117492,17721.38639539171,7338.463241569678,3343.2337984000756,5460.993242423428,2645.7356126345776,767.177449554752,Law,Jaffna,1
379,5,2024,27331.59938569445,12568.223246376,12045.953322119589,2884.3057938914635,8467.525383043083,1147.049163250574,2540.3608841924024,Law,Matara,1
380,7,2023,19154.544289569752,9996.47423479168,7347.384520299618,4139.612940573444,5120.289354566032,4111.447095329742,1902.9345345049896,Engineering,Kandy,8
381,1,2024,23417.56251282795,14484.87418775619,7338.393284248187,2305.68118956117,2441.677169291339,1676.0160519981816,1352.1476478993184,Arts,Kandy,2
382,3,2023,21961.941280158062,11348.481690162236,4592.304137755766,1470.1670917967297,3788.263107673414,2256.9216001414848,1358.862003641227,Law,Kandy,6
383,2,2025,24298.893937468176,14805.296548194974,6399.005802353486,2799.4021850690683,5405.328328926923,2751.6778974974927,169.90709765769498,Arts,Kandy,7
384,9,2024,26221.743193758633,12267.92723127493,5956.761347798394,3535.0451917039986,5480.404857127913,769.6368583419991,991.0603378991392,Law,Kandy,7
385,10,2024,29705.599479774857,14889.551713312667,6086.9440849882685,4038.9367614364337,3591.824728815253,1338.1385586807207,1287.6577469921742,Arts,Ratnapura,6
386,6,2023,29069.345996697084,8421.869243454446,8015.711312229683,3530.5025741679324,3748.418612440756,3318.531859656552,1605.6629856185446,Medicine,Jaffna,2
387,10,2024,5546.291429902815,17697.84805253054,1914.5590353935188,3835.821068724858,3036.864010887203,1820.1370693308836,2255.748746671336,Engineering,Colombo,1
388,3,2024,24221.534489823785,14790.493482929753,4224.424386457756,4045.3114301039595,7282.342367707591,2798.9360934086976,2722.527374897371,Law,Ratnapura,4
389,8,2025,12924.6246927459,14585.189477614289,7722.452815982115,2660.6229937018893,3330.449641413221,1637.2252474829236,1663.360259281544,Science,Ratnapura,5
390,8,2024,22794.181980261394,7529.320291952025,8303.136707759828,2852.0606980924103,4070.4115921634325,1923.9523156105265,1623.3655872857794,Arts,Matara,7
391,2,2025,24009.68329751264,18798.52966657699,7416.418003390261,4287.167793149875,4013.4941669520954,3428.2054928612,1205.788939492879,Arts,Colombo,6
392,6,2023,32809.18686467767,11945.135602534927,7898.013775537597,1789.8429757693127,1788.0855049692173,2350.0097938384183,470.93991400627795,Science,Kandy,3
393,7,2024,24759.076263199204,14912.195449719364,6977.208465861871,3429.132861522295,3273.1693903643686,1724.1217864552011,1136.5280842768702,Engineering,Colombo,5
394,2,2025,27073.74414674608,10708.702145013565,7953.738491925843,2283.291171082979,7456.2751985730765,1453.3092313577217,1376.6993521523864,Arts,Jaffna,3
395,11,2023,31344.451045259433,13043.55625872839,9085.35555065554,4100.26160323097,2581.424316418544,1526.4996860694373,2085.2366523990972,Engineering,Galle,3
396,10,2024,34822.0180785544,13188.509408477617,9067.834321719152,2982.0645194248605,3072.7153963472647,2993.2480245896727,1811.708718949168,Arts,Ratnapura,8
397,2,2023,24015.888613144718,720.2762719863163,6277.603971353761,3007.593935378124,2334.9084524414816,2612.398646911136,1632.9271343406363,Commerce,Colombo,7
398,10,2024,25753.43553344327,14329.792498619325,10287.736848957375,4728.879887396686,4818.776879537479,1081.058694341127,1151.5199439064484,Arts,Matara,1
399,1,2023,25080.186417938028,19861.365846888337,8392.771736258299,1923.9572205513537,8770.95344253258,2069.7428454965625,310.7299505735214,Commerce,Jaffna,8
400,8,2023,20659.20828455139,14159.121035967828,11080.534890849423,3215.819473218603,4734.611556945857,1946.5468225551956,346.9463707604075,Law,Galle,3
401,1,2025,18847.07821246088,8169.1670044410475,11582.181078167703,2819.873868902179,5133.52425070878,2252.874215654635,501.75811983479304,Engineering,Jaffna,1
402,9,2023,6824.912668592518,14599.846264615548,4393.183196566885,3532.411316043031,3409.1055282660227,1517.143104686904,1324.7959942771695,Arts,Kandy,2
403,11,2024,16386.712523805363,16237.922120693356,5852.431152828227,4929.330786688946,4876.763910415455,2878.244489319539,2096.4266626307935,Medicine,Galle,4
404,6,2024,10770.953334321572,14049.866064761547,10033.870099926376,2394.7584900748175,7458.100612695231,1998.9285781711799,2080.23934197653,Medicine,Matara,3
405,7,2025,35041.58787562602,11703.491574279824,3837.7689496776316,1802.602287645955,5285.818775276347,2298.7492140683275,1976.2294572464618,Science,Galle,7
406,10,2024,26507.32806637943,11031.403096704276,11550.442406733433,2190.6725743179936,9263.540164124328,1372.2478207085471,1190.9427098891763,Medicine,Matara,4
407,7,2024,23992.488216425332,11014.760978532771,7140.294512968343,2767.1819177790812,7518.959424611382,1412.5494898635502,2186.557899670266,Commerce,Kandy,1
408,10,2024,19260.11851135135,14791.10760404485,9437.582587772546,3064.230833703327,4827.367309110134,4126.00888741352,941.3576542260939,Medicine,Matara,3
409,3,2023,25238.234105876993,6371.504019761487,7709.02334284806,3114.528795786582,4788.42424881577,3440.0639619413464,2012.0360633153257,Medicine,Jaffna,5
410,2,2023,18216.16097875733,10512.507356578373,4519.026180540783,4802.660951175434,8261.846275247262,1944.2550696936705,495.25420812716675,Medicine,Colombo,8
411,9,2024,26392.14845296483,18382.439292043793,10638.861505329938,4624.839044654842,5274.651151710458,3226.4031605815517,793.732653667669,Arts,Jaffna,7
412,8,2025,26965.87186337083,18536.781066308704,14876.807576343324,4302.946489066961,7817.843120543445,2970.190011409944,2491.569036582338,Science,Ratnapura,2
413,12,2023,18108.93038114605,6087.411648793352,6712.47930911077,5514.438636617342,9005.814680253334,1499.8311767606885,1377.6992317024774,Engineering,Jaffna,6
414,10,2025,17956.30428142075,7474.345554945565,7194.103622886893,3824.098456662631,4591.561264351782,1420.053438878292,1091.4180843501304,Science,Galle,2
415,7,2024,32697.594836760938,10917.517681888254,1377.2511418323513,4108.35508351264,5703.910731870032,2534.941300281054,2161.655225199392,Commerce,Kandy,8
416,9,2024,24577.120365669598,15570.358068457408,11378.757258640302,3804.7705218937663,6960.008369132759,2208.0485104902577,2230.4229741343634,Arts,Ratnapura,3
417,4,2023,18751.836565880876,4690.102583788039,10279.413307105007,3640.9053137937867,6535.000078045039,1678.3963069290237,1240.0315151404664,Law,Ratnapura,8
418,4,2024,22035.949586483846,11780.765460330089,3666.5403448627144,3394.396524182842,6520.981465841002,2576.98123499899,1667.0780717652822,Arts,Ratnapura,7
419,1,2023,16915.24730634714,10103.28337368142,2837.786344882784,2603.1429550846797,2333.0523456445303,846.0136595256425,1582.144455244286,Medicine,Colombo,2
420,8,2024,24462.531354704664,17303.858697140935,3126.9217920868373,1753.2217521621353,3303.166543676402,2092.001222281966,196.26086443800023,Medicine,Matara,6
421,12,2024,31653.02646131575,5292.3661041229825,9612.922813432046,2869.346031037887,4009.4659581176247,1008.8610771497953,662.4839527417636,Commerce,Galle,5
422,3,2023,24778.63465924591,12370.162461974489,9862.478549035204,3565.7736996720632,7428.841606937352,1035.2069251799496,2065.352648509246,Law,Kandy,4
423,7,2023,43909.06754940307,10425.562250605624,5691.66513907803,3072.26190097399,2529.250185746228,1434.5881682780748,1000.4374505743501,Arts,Colombo,8
424,12,2023,28370.876544392013,17879.195705109152,9248.150078456996,1934.6643058807445,8046.453414357678,2290.6298210751906,1817.9027376390382,Law,Jaffna,5
425,2,2024,26839.6355827377,14390.610585412998,8397.19280247788,2834.1169500166216,6559.668228157366,1459.8103928922956,1657.82427080732,Engineering,Kandy,2
426,2,2024,17733.58295227355,9656.737362969061,7081.825732864453,2781.9971914168623,7308.460449445548,1025.5131136396944,2229.259662076729,Science,Ratnapura,6
427,7,2025,23091.732425258666,15413.54577331633,10425.49206671325,2937.64535803122,3140.9338455100024,2381.799362141557,681.725106955286,Arts,Kandy,4
428,6,2023,18767.88925573046,10444.684586765705,4987.660996929903,3490.915348926659,5144.604725380261,3194.1976355528286,1736.5235045767513,Law,Kandy,7
429,3,2024,7674.838172767011,15997.318844959014,10868.848033984737,3706.2580369103025,5597.885572262632,2511.0803473616097,1460.7513251187336,Engineering,Jaffna,6
430,9,2024,32794.09777703046,11051.692036457687,6178.696114964118,2499.9485490254474,5509.934004045386,3441.438979674917,1026.1353955950317,Engineering,Matara,5
431,10,2023,20908.395555598152,16218.666315075056,12453.841704917611,3981.121188012514,5591.314801693436,3127.3427148820706,1021.9221538324572,Science,Galle,1
432,6,2025,18916.79940533355,13744.327820509001,5486.734941296334,4131.638119668312,4446.947039209776,1610.0574299920515,1636.488528495398,Engineering,Ratnapura,1
433,10,2023,26684.56027166772,25041.964322765692,7121.069803499682,3320.3019330485454,5270.414162127319,2505.727855491288,1877.8021026310748,Commerce,Matara,4
434,10,2025,29099.996417772138,11788.415978335983,8146.467843855883,3664.750271953068,7067.1279101303735,1926.6953651558745,1538.1577695265769,Engineering,Colombo,8
435,6,2024,22433.80133674977,13531.449166485794,8130.796369556208,3984.2314424619485,2666.9753831182197,2849.679824958447,1556.8285511143672,Law,Ratnapura,4
436,1,2025,24979.186659127852,10082.301033136275,9227.071251545238,1902.3553504205286,8094.100237810807,1926.5507541891434,1200.9033575783858,Commerce,Galle,4
437,4,2024,30969.499258515225,12010.741363019115,4785.793954383307,4054.731334981796,6963.797912736895,1369.0427926325867,1240.6885097701656,Engineering,Colombo,1
438,10,2023,22118.45124312042,1192.6594634022365,7906.718979383412,2209.939127402047,3069.5962146333336,3098.724753880203,1024.5177849852614,Medicine,Jaffna,5
439,6,2023,27418.66993410667,13862.336066164127,8345.329266006802,2307.2983633716212,5767.672086910643,2254.2364405786957,1188.8390089829832,Engineering,Matara,8
440,6,2023,11726.0430528868,17371.49685179765,6680.654439929683,3196.289167814761,6802.99755231609,1469.176262952615,1856.8053551009984,Commerce,Ratnapura,4
441,11,2025,15069.448012578012,13586.520018397418,9010.146543648543,855.9598743253307,2529.4133522286324,1601.0189599409414,1923.843374660309,Engineering,Kandy,1
442,12,2024,29844.31822464323,6744.554168090491,4634.0752162805475,3175.6203082257603,5083.956866753202,1464.0634844492126,734.4746305163175,Engineering,Galle,4
443,5,2023,14651.530886661612,8792.851389163996,7183.865277373291,3981.7809469558024,4842.969398329988,1198.602053832227,962.1379948310407,Engineering,Ratnapura,4
444,1,2023,26873.10037690637,2279.2314913749187,6117.039688990835,1354.0761535539834,3708.8389149862114,1617.9877262051593,1073.761185798485,Commerce,Kandy,8
445,8,2024,23824.00974242342,15915.696027461696,7191.422676127452,4089.0093245464514,5184.713673528026,2298.4169709849652,1461.5778829401506,Engineering,Ratnapura,8
446,5,2023,22084.26189983817,7973.946829161679,11617.588649803009,2301.212381472545,3799.4268480744195,2051.248536148944,490.10831637815784,Science,Colombo,6
447,12,2024,18372.297848258175,11885.165639151088,11666.1393153935,3206.861780492801,7748.614137941474,1649.4264508942726,972.6557713569955,Law,Kandy,4
448,12,2024,32274.720144843006,11385.04971069112,11176.041151453051,2446.425492994538,3746.7113573451797,3196.405975037779,668.6510921867564,Science,Kandy,1
449,12,2024,38839.12923615868,17950.908142633067,6844.356799797872,3572.9184841290457,6583.957880026317,391.4932208962888,1740.2892805260697,Commerce,Ratnapura,5
450,5,2024,27401.537300801556,12341.125271862955,10269.045692000518,4024.9475561637637,1689.2272247596707,2244.9087321245684,1482.1950346006413,Medicine,Jaffna,1
451,7,2024,27579.925725382538,15235.571680424038,8280.90531731451,3647.0103643824978,4676.380392300078,1885.792596145925,1222.4714847345783,Science,Jaffna,1
452,4,2025,19541.354961140045,14185.85505659065,8113.974258757521,2996.0188505062997,5024.622314702718,1223.8550161628157,862.0336315391872,Law,Matara,4
453,6,2023,15431.222145404961,17437.6456798456,7806.596630952077,2524.1446634065746,4611.417898768938,2291.563476630174,1231.7421292264833,Arts,Colombo,6
454,4,2025,24682.088761550604,11043.505221988165,12396.044643447813,2930.697970628887,4207.363405609218,1824.201430111076,1161.1847305452472,Law,Jaffna,3
455,3,2023,17210.002816335393,19478.46132201807,11414.59651389116,3655.9714649596417,3664.9699493097546,2997.658772971115,2480.799931511923,Science,Ratnapura,7
456,7,2025,10819.118973473425,4057.3513744027396,9862.241046117744,3690.2663991729187,6509.0815600298065,2694.452193929173,2098.211826949062,Arts,Jaffna,3
457,8,2024,31427.566498924658,15429.893992004943,7574.247586223434,3550.8265821761224,6998.91571019076,3524.9045890991883,1085.575244442648,Commerce,Matara,3
458,4,2023,31817.334306014665,8533.521565343472,8098.901895636405,1717.4224584429555,4835.6782282867,1613.345655588806,1599.117204571474,Law,Galle,1
459,2,2023,18129.289816375243,10029.00178888019,9326.416511344336,2976.97754156459,2806.7249839567207,3117.2435917980124,2066.5251879515977,Medicine,Matara,4
460,12,2025,26951.714570233955,14277.657067604141,6695.977720364944,2366.571035802848,8587.898662773656,1067.316185587663,1085.391487622227,Arts,Kandy,8
461,10,2025,33015.61814233413,14245.60819939097,10345.78928991126,3664.9290199058278,3240.4051341842387,1911.4908005795367,649.733555416038,Arts,Kandy,7
462,3,2023,26640.21349649503,14425.712054760284,5696.887221392734,2235.0282466214035,2081.1554830337054,1627.802357892583,421.88488744042576,Law,Jaffna,3
463,1,2025,15454.762831210133,6455.3682235790475,8979.609219993514,3452.0537580842247,974.7561669604598,2481.9563303275268,2263.3601519487647,Science,Jaffna,2
464,8,2025,23136.85269410321,17796.12092511696,2275.7111255184254,2717.8122391854704,5198.903793825321,2462.6206385948417,1385.3625711180493,Arts,Matara,2
465,3,2025,35614.47536033593,8397.411527089296,6623.453683494675,1120.9038167342587,4565.167228969527,1279.5043254176228,1674.7951397248194,Commerce,Matara,2
466,12,2024,26976.213148840903,8930.851639099203,13194.192832298608,3930.9592858879973,7061.9132982926785,2526.553739187533,1155.457574808564,Law,Ratnapura,5
467,10,2024,29313.05682546244,14551.586952667314,10590.478735979777,2974.7127781360423,6222.1691268910945,1695.6087337248864,739.2606489061894,Commerce,Colombo,4
468,7,2025,27733.033754952914,10853.115300955038,11838.67112483631,4275.977295765691,5580.402449170076,1346.5621120386447,851.2195050965412,Law,Ratnapura,1
469,10,2025,18155.909136173974,13233.043362249968,6331.730831614045,1334.6909213223628,4457.265609074501,1990.5749102861382,695.3791246244347,Commerce,Kandy,1
470,5,2024,20033.23824573886,3373.597213468848,8259.43209200109,2708.478689082504,7219.954544395333,818.5246709099855,2009.996648681325,Science,Ratnapura,4
471,10,2024,27710.921256413938,13137.297798076926,11204.980632735762,2783.5955790401354,8734.779803505066,2745.0450799910172,2395.5366949992303,Law,Matara,6
472,5,2023,31534.974240163265,12871.32751804886,9582.737336763443,3270.2062912383117,7017.958398259808,1955.5033516466237,1522.3463774850136,Medicine,Ratnapura,8
473,7,2023,33799.239607343065,9960.565848942868,9271.414693395798,1674.8126958430007,4072.93673830158,1973.003502561568,589.3205440797607,Science,Galle,7
474,9,2024,18135.155641854453,3703.6961609408418,12076.454925825157,3544.037856773779,6563.13110776435,1930.2666983307954,1797.950514501365,Commerce,Colombo,6
475,12,2025,28464.964277417548,11148.76695407358,5398.862585965179,4911.662406281033,4195.82054906557,3317.480069353427,2258.9907989955254,Law,Matara,8
476,5,2025,34496.35289375181,11850.504560805548,7539.404901386242,3474.5373464655318,2789.8653682800514,3215.1021510638566,2083.000060490036,Science,Jaffna,5
477,1,2025,17103.34583769582,10531.08403867802,3614.7860933266143,3092.872401823512,3201.92187575611,3080.6088747193494,1482.5213709090037,Commerce,Ratnapura,4
478,10,2025,36893.97708639819,4655.3021422700085,5262.234870160997,1622.5425929746264,4283.643191724509,1931.9666845929296,1359.3106580238705,Engineering,Matara,6
479,10,2023,38111.526618753516,18378.936029267665,10685.463480447426,2225.753886442975,5207.919357927088,1107.5000700080502,1477.7002072741616,Engineering,Jaffna,7
480,1,2024,46000.69071697329,9444.553888222508,5706.626834519692,2944.155099177227,9121.16230515092,1987.2164456928688,2235.1494029860296,Arts,Jaffna,5
481,2,2025,26847.467526639957,11111.181348308397,9838.810635312742,2470.223529157171,3236.6210487762646,2251.5203365817456,1956.2192566928293,Medicine,Kandy,3
482,6,2023,26891.397410099587,2362.102715126838,12146.212604920202,4026.256426270985,7646.976979382656,2650.0882431146224,1268.5458002260189,Engineering,Kandy,3
483,9,2025,31615.95511293854,18379.42139479283,7555.154562520153,3533.7032009686377,4365.480896614862,2248.9461928801948,1253.450834525762,Commerce,Matara,5
484,8,2024,31382.421384395333,10133.800273063776,9299.658599499531,5692.37858764697,967.2300251093127,1178.8045790483309,1210.982970755589,Science,Matara,8
485,5,2023,34010.934887964846,12393.85126829681,9858.2803238573,2019.1415635757087,3988.547994139324,1571.6676237278243,861.220419868619,Law,Galle,4
486,1,2024,31272.26544372083,16482.949779266604,4946.262342333587,3033.114611391733,7353.393986335382,1499.0907750008623,2311.1029414472314,Science,Colombo,3
487,7,2024,24151.50472769569,9294.783181133496,6458.869136747382,1616.5076274657088,5689.3390386584715,2431.242440324657,1027.3057513521367,Arts,Colombo,4
488,5,2023,34775.97696778802,15852.979949546178,5490.846970820495,777.5592254096755,5808.902397327914,2450.8779625919738,1794.165639400052,Science,Matara,6
489,6,2023,16429.966802458195,3754.6981762354326,6658.1922247924285,3722.7209794531527,7657.00801768876,2555.705510464696,1103.1434170093005,Engineering,Kandy,3
490,7,2023,25046.818693803012,14203.946630285252,9790.27674520275,3496.6153829673563,2927.3274221285446,2240.8286837378823,1213.6656707799827,Science,Ratnapura,7
491,3,2023,37509.884928398395,18288.96866607861,6512.008172644271,2145.40956535421,2896.4991398154993,352.64039218508464,1431.6715399662173,Engineering,Galle,7
492,12,2023,14998.028015037446,9678.33261112788,7912.116932670458,3093.0296195934234,472.5427814071521,619.3122573801529,1827.1454549005246,Engineering,Colombo,6
493,10,2023,19580.194744022698,16475.526481193596,5393.8459576719115,2370.7324010744555,6754.16414248557,1887.8498949282864,1344.4656709287126,Medicine,Matara,7
494,3,2023,30373.97832861833,19335.690608775134,11066.055411334255,2505.792545156724,6124.968467259207,2078.462336373114,816.4768970296008,Arts,Kandy,4
495,5,2025,28151.29578588922,10980.632647783923,6637.225024441657,2679.715387233726,6447.933039182229,3002.9324697223824,1511.4487986474605,Commerce,Kandy,8
496,6,2024,17999.79673875004,10649.886856600557,11807.451379774884,2103.4348225957224,2633.9775518864385,2062.236118396025,1039.996920485022,Engineering,Kandy,4
497,9,2023,21670.447978158874,8406.825016670784,8152.322734623401,2283.3500901800435,1791.5020881602945,1219.2405353122824,2426.3029841487187,Law,Ratnapura,8
498,12,2025,15553.743498797287,9961.079379259465,4482.501055092302,2311.564556055746,2360.7633831333346,2529.7318462218946,1344.0332985164466,Arts,Jaffna,7
499,5,2025,32843.87999616458,8738.560438909519,7572.433133635939,3422.878846753331,3154.8554552825913,1986.198645708606,1099.2183971573186,Commerce,Ratnapura,2
500,1,2025,22952.949138635748,8403.555606291091,5343.057931334589,225.7798240151856,8107.917817825709,1678.356171572772,2684.8804797920056,Law,Kandy,5
501,4,2024,39337.24728608506,16795.341186845424,9473.373443445382,2772.3707385151974,7000.253447565004,708.3204736239123,1943.3338214654839,Science,Matara,8
502,5,2023,25648.801952320173,8840.295898846962,7346.593044182834,1912.3181234623269,4083.5587187593596,2068.149606488986,961.9355317174702,Arts,Galle,1
503,12,2025,23242.077572776987,13034.087658878492,8408.025637568386,1948.447313774719,5598.50398651997,2183.0543287835685,1025.4515640020377,Law,Ratnapura,5
504,10,2024,22465.42590966562,12152.933740864952,7076.617224883594,2474.346625916275,3643.2755077045226,1203.0829567151602,1784.509788654409,Arts,Matara,7
505,10,2024,23046.40131846057,17992.37825028449,6611.644240341687,2985.660290026842,5728.559521563314,2595.4862305650204,1526.0857806209392,Arts,Kandy,4
506,5,2024,25886.568761070426,9987.375071779945,5565.944975960932,2785.5881382933067,2723.8085245160037,2523.8374389207866,2034.1053256322848,Science,Galle,8
507,7,2025,45099.26061262655,13524.592186617288,10090.557342053824,1935.9394902017957,6500.502891947863,2039.1300659143806,1102.39421940505,Science,Colombo,4
508,4,2023,22289.122639205125,15164.278809104437,7567.117245500755,3721.6965184455767,3300.593404831214,2009.3782863536328,1920.665474879086,Arts,Colombo,5
509,1,2025,22549.172313829524,17958.998429282325,7213.272765754041,2097.3960131395093,6611.830057086314,2756.8301973313987,157.0269953351737,Law,Matara,8
510,5,2025,25524.75076546543,9928.986619818932,7504.4652538946,2265.293744073882,4145.154183611316,2294.0242950248253,1407.334878444737,Medicine,Galle,4
511,7,2023,33722.19605075408,9528.43012507048,6302.8455162855635,3284.491785894517,3419.848092803452,1438.1956408413116,1129.692512393561,Engineering,Matara,6
512,10,2023,13632.123511417767,7752.875784159789,7221.621433059937,3320.3685642927417,8225.993434499313,1841.8813731198818,1226.9720275995483,Science,Galle,3
513,10,2023,28640.741895277162,20945.198483392964,8514.074536733719,2388.3003388670213,5353.892369787531,2445.4795215488634,1438.2752123243529,Medicine,Galle,4
514,6,2024,18460.598591830705,17537.889752721552,5414.657502358087,63.83796990084356,4355.637257902885,374.1432605343519,2183.1021837562175,Science,Matara,8
515,5,2023,29426.181511607592,11831.194422751827,5776.620017301981,2114.5091134121517,6516.356616702528,1254.7791609682972,807.5760724073718,Arts,Galle,7
516,4,2025,21049.92046111635,19725.756604508224,11445.710234056683,3161.8881862402563,2320.0178608502297,2545.7101330711803,187.17419735400006,Medicine,Ratnapura,7
517,2,2023,6567.181281941707,11592.54642253737,7093.108668001109,3688.6080536900304,7213.727178520718,2967.1020833728903,877.167857333032,Law,Kandy,5
518,4,2025,27956.620821499884,14897.641885734118,6621.097977689976,2920.7033424715532,4721.110587183101,2816.8389922144097,2113.461559156896,Law,Galle,5
519,10,2024,27889.158162774947,12040.687606890882,4640.320986101811,2521.0139529243847,6201.575431336875,2714.6346497982245,513.0051987050552,Commerce,Ratnapura,5
520,10,2025,20367.357532164562,13591.221807001884,10126.694093685599,5293.211005699324,1904.2530779538276,2103.795090137153,1156.831415649074,Engineering,Galle,7
521,3,2025,19893.24911885598,13167.04577013419,5360.185466222892,2627.5138784946457,4235.148083734009,1176.8772722498484,2003.7464248870988,Engineering,Ratnapura,2
522,10,2023,14509.01819929878,10300.0585064934,7961.768347596355,3612.2326867911056,5009.160278690968,1842.7012923414122,1464.9428740473877,Science,Matara,8
523,1,2023,31184.79953231097,16369.99415234141,3729.537326708524,1664.9479045731039,7060.598427237057,405.38475950465215,2177.2240325101925,Engineering,Colombo,7
524,8,2025,32057.726259734463,14863.809670735604,10045.432000910292,1909.832150791033,6360.822127874965,3040.5248689686027,279.0627099302978,Commerce,Jaffna,6
525,5,2023,17967.59291859288,16110.778374005915,10942.140609046452,3647.3256114622245,4215.045924765166,1346.3097580205526,1307.0345474813905,Law,Galle,7
526,4,2024,20680.52432368919,13280.908741997384,9211.300863695038,4044.561275785371,5635.895514646763,1573.3233919814377,2302.3062998129994,Medicine,Jaffna,6
527,8,2024,24493.687030888294,8373.720472891462,4163.799671486759,2610.283109806596,7513.138203453964,2846.8952421124613,823.871012320701,Medicine,Galle,7
528,7,2023,43166.92224828437,18837.544266230812,10096.905359773076,1151.3643083694794,4600.02303315488,708.2984343123646,2120.885906032852,Law,Matara,7
529,2,2024,29360.973980711457,10949.775065730297,5931.627500899119,2832.4426605987746,4382.270079129385,1048.4779007796549,1358.5857701639027,Arts,Matara,2
530,1,2023,17452.675879932965,13456.268114273658,5072.570303195969,3189.4059007795618,1220.590714494175,2214.377075060108,1760.477655033554,Law,Ratnapura,6
531,12,2025,27430.242475924042,14541.525435289075,7041.347385605866,3098.8180389288245,4441.85532931438,2416.3043320539828,2258.7941442135243,Medicine,Galle,2
532,11,2025,13986.467674895348,13429.686864870475,6991.5808166337765,2436.610335038995,1520.7459226309572,1942.6393638606723,1757.9016906288532,Science,Matara,6
533,4,2024,30743.922479329365,15661.668084921097,6737.378372049277,2847.1158807390616,4771.330641933586,1968.7335096512738,1145.2502643783803,Commerce,Matara,2
534,8,2023,38404.37914835588,16293.511689265993,11184.185619761734,2250.2231557158943,6976.270286485494,3014.702363115556,1837.2376512751368,Law,Galle,2
535,12,2023,38438.33348067167,11100.665987811008,13029.564991106567,1888.1617762631397,760.721049906369,2509.0547560485206,1102.920092831397,Arts,Ratnapura,6
536,2,2024,30879.148027794712,18501.869367822586,4577.158656626339,3755.668520646805,7468.417649241581,2400.9359476220366,1664.0201116712328,Science,Ratnapura,2
537,3,2025,20332.701153054964,10932.38578335494,6277.919014188525,3097.798313402711,4339.553746687603,2620.5171942349943,748.8942243451364,Law,Ratnapura,7
538,12,2024,14592.785947886992,13346.996195523154,8356.870840112391,2849.3164413776703,4945.670265746789,1759.5277802491057,1517.4568040473769,Science,Ratnapura,6
539,1,2025,13798.359653047128,10449.287265583074,7028.208772656932,2492.8522572278384,3995.1604397229166,3738.5325313144167,2213.5758469732586,Law,Colombo,2
540,1,2023,2550.2631240116534,9306.10590939684,8998.49687319629,2819.82644346492,1573.5262349026816,153.97478533401312,1320.738166460965,Science,Galle,7
541,3,2025,30550.846104063374,16176.764355163461,10289.963389864488,3160.3164287869963,3434.021651407519,3166.336819295025,2156.214263309587,Engineering,Colombo,7
542,11,2024,24177.315838204806,24487.587589704177,9873.414855675102,4728.681575814307,9194.82013689897,2721.6860149944873,3356.057718402543,Science,Matara,5
543,5,2023,32273.729331625018,10552.960446718733,9524.33391962458,3654.536849827144,2807.909007493097,2198.6306012406835,1482.6316111132726,Engineering,Colombo,1
544,12,2024,36424.25188187831,16861.286298712315,12147.738802299307,2333.690878050914,1822.9152765488993,2064.0231660816894,1868.515293745191,Medicine,Ratnapura,6
545,3,2024,25799.244351219277,10696.354749199223,4027.631792709726,2344.236257294309,5282.582054814206,1875.557362290315,1786.1175509292343,Engineering,Matara,2
546,1,2025,26167.6928777052,11958.060092575983,11700.271979886538,2188.3188996754043,4828.446969655367,2882.754870370727,1635.0621955044471,Science,Colombo,5
547,1,2024,21285.43724402027,19030.335088926688,6967.52091477564,2799.4794687470257,4353.340418408705,1968.108420800093,1972.7376144953373,Commerce,Colombo,1
